instance,p,n,configLB,configNodeSel,configOB,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_3.txt,4,20,LP,breadth,noOB,1,168,2.73619,17383,0.502593,1.89278,0.219516,967,6,16,10.2624,0,440,44,0.00871819,0.0181293,2.66782,7.8416e-05,0.00265658,0.000123593
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_3.txt,4,20,WLP,breadth,noOB,1,168,1.79251,9464,0.0774363,1.32839,0.255779,967,6,16,10.2624,0,440,44,0.0124467,0.0107282,1.70753,0.000105889,0.028561,0.000193802
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_1.txt,5,20,LP,breadth,noOB,1,214,8.27163,33156,0.801449,4.29406,2.94111,1181,6,16,10.4602,0,564,27,0.0357032,0.057838,8.11843,0.000132998,0.0039495,0.000172711
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_1.txt,5,20,WLP,breadth,noOB,1,214,7.39303,19160,0.100686,2.86027,4.14338,1181,6,16,10.4602,0,564,27,0.0451318,0.0459218,7.17581,0.000171279,0.0731256,0.00030022
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_2.txt,5,20,LP,breadth,noOB,1,238,8.04516,32155,0.831983,3.97402,2.99465,1273,6,16,10.5808,0,625,12,0.0302389,0.0677075,7.88398,0.000131917,0.00411719,0.000206886
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_2.txt,5,20,WLP,breadth,noOB,1,238,7.847,18818,0.107863,2.71597,4.72476,1273,6,16,10.5808,0,625,12,0.0386559,0.0559782,7.62385,0.000165011,0.0717982,0.000344788
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_3.txt,5,20,LP,breadth,noOB,1,226,7.21327,27545,0.681914,3.59668,2.73044,1015,6,14,10.0138,0,505,3,0.0187727,0.0598536,7.08069,0.000105119,0.00338449,0.000159784
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_3.txt,5,20,WLP,breadth,noOB,1,226,7.07831,16115,0.0732089,2.56399,4.20069,1015,6,14,10.0138,0,505,3,0.0229659,0.0492817,6.89936,0.000132835,0.0586189,0.000276111
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_1.txt,3,30,LP,breadth,coneOB,1,438,8.73833,49410,1.24906,6.16829,0.217573,3859,5,20,12.8311,1308,359,263,0.346042,0.0676958,7.93042,0.00844851,0.162573,0.00111539
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_1.txt,3,30,WLP,breadth,coneOB,1,438,6.97371,34354,0.160649,5.38794,0.270099,3855,5,20,12.8268,1307,356,265,0.364543,0.0357338,6.10032,0.00766402,0.222064,0.00113773
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_2.txt,3,30,LP,breadth,coneOB,1,450,10.7674,59494,1.37357,7.7563,0.269811,4387,5,20,12.49,1642,297,255,0.479513,0.082888,9.74945,0.010576,0.19002,0.00136317
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_2.txt,3,30,WLP,breadth,coneOB,1,450,7.99712,40250,0.143039,6.07252,0.332164,4417,5,20,12.4984,1661,297,251,0.513667,0.0431229,6.88159,0.0097876,0.271774,0.00133656
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_3.txt,3,30,LP,breadth,coneOB,1,416,9.36211,50089,1.27136,6.84514,0.214971,3805,5,18,12.5034,1309,360,234,0.294099,0.0636442,8.63329,0.00763681,0.147582,0.00122669
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_3.txt,3,30,WLP,breadth,coneOB,1,416,6.75821,34237,0.134855,5.24604,0.282037,3837,5,18,12.5159,1330,359,230,0.313476,0.033629,5.94907,0.00725147,0.217201,0.00122985
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_1.txt,4,30,LP,breadth,noOB,1,1250,56.3461,287508,7.31266,39.8863,5.08792,12013,8,25,14.4495,0,4865,1142,1.5136,0.916355,53.3406,0.00172906,0.0522409,0.00217936
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_1.txt,4,30,WLP,breadth,noOB,1,1250,34.3192,147622,1.11755,24.0384,4.94026,12013,8,25,14.4495,0,4865,1142,1.74474,0.55061,30.981,0.00221634,0.531978,0.00322705
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_2.txt,4,30,LP,breadth,noOB,1,1263,58.235,272014,8.38275,41.1883,4.75202,12191,8,23,14.4173,0,5127,969,1.34773,0.931309,55.3768,0.00175035,0.0515494,0.00246438
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_2.txt,4,30,WLP,breadth,noOB,1,1263,34.1462,142324,1.23759,24.4034,4.54266,12219,8,23,14.4273,0,5145,965,1.46148,0.567746,31.0795,0.00227218,0.498198,0.00326239
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_3.txt,4,30,LP,breadth,noOB,1,1403,62.4919,300337,9.08426,43.61,5.09718,13747,8,25,14.6052,0,5786,1088,1.70416,1.1846,58.9672,0.00206941,0.0570989,0.00263347
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_3.txt,4,30,WLP,breadth,noOB,1,1403,37.1736,155944,1.38257,26.09,4.99724,13747,8,25,14.6052,0,5786,1088,1.85556,0.732877,33.4683,0.00253814,0.554996,0.00370037
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_1.txt,5,30,LP,breadth,noOB,1,1806,218.844,563108,13.7565,93.8096,92.1619,16557,8,25,15.1743,0,7368,911,10.1215,5.95531,201.495,0.00485083,0.0910715,0.00412873
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_1.txt,5,30,WLP,breadth,noOB,1,1806,180.37,299473,2.12277,60.6596,97.5753,16449,8,25,15.1951,0,7320,905,11.4448,4.76309,161.83,0.00477463,1.38454,0.00555936
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_2.txt,5,30,LP,breadth,noOB,1,1867,193.819,526199,13.8292,91.0001,71.2736,15609,8,24,14.9813,0,6879,926,9.32787,5.60104,177.793,0.00443952,0.0853997,0.00392842
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_2.txt,5,30,WLP,breadth,noOB,1,1867,164.014,282584,2.06938,56.9705,85.7318,15687,8,24,14.9934,0,6909,935,11.186,4.38281,146.217,0.00490653,1.32526,0.00587246
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_3.txt,5,30,LP,breadth,noOB,1,1909,211.424,542891,16.0678,101.642,73.5797,16717,7,25,15.1511,0,7627,732,10.1437,7.11242,193.035,0.00498805,0.0904796,0.0042586
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_3.txt,5,30,WLP,breadth,noOB,1,1909,161.681,285159,2.14668,58.0746,80.9191,16593,7,24,15.1462,0,7564,733,11.203,5.63893,142.589,0.00500687,1.29025,0.00577519
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_1.txt,3,42,LP,breadth,coneOB,1,1231,79.2938,253267,7.87177,51.1427,1.25207,15725,6,27,15.5665,5495,1067,1301,12.5607,0.745988,62.4297,0.151943,1.75393,0.00694649
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_1.txt,3,42,WLP,breadth,coneOB,1,1231,66.4164,178294,1.18604,43.3248,1.7342,15743,6,27,15.5188,5518,1064,1290,13.125,0.425801,48.4801,0.189178,2.28074,0.00754485
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_2.txt,3,42,LP,breadth,coneOB,1,1159,92.2297,274697,9.04768,61.2765,1.41223,16253,6,25,15.1883,5719,885,1523,13.1776,0.815929,74.1571,0.164366,1.81339,0.00851258
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_2.txt,3,42,WLP,breadth,coneOB,1,1159,71.2775,199397,1.33794,47.637,1.78151,16263,6,25,15.2004,5729,888,1515,13.4037,0.415519,53.0228,0.155663,2.17057,0.00805444
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_3.txt,3,42,LP,breadth,coneOB,1,1151,83.0017,248793,8.26143,56.5626,1.27554,14893,5,27,15.8327,5208,955,1284,10.3255,0.74684,68.3539,0.138994,1.58729,0.00719444
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_3.txt,3,42,WLP,breadth,coneOB,1,1151,65.4447,175610,1.29183,45.7171,1.57812,14919,5,27,15.8373,5218,946,1296,10.4825,0.382016,50.7497,0.139524,1.91285,0.00712428
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,LP,breadth,noOB,1,5084,870.923,2478704,80.0711,623.519,54.6222,74913,7,32,18.0795,0,24855,12602,72.0261,24.7285,769.213,0.021978,0.530832,0.0190987
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,WLP,breadth,noOB,1,5084,566.814,1296469,12.2543,393.757,50.7167,74795,7,32,18.0754,1,24902,12495,78.5759,14.8007,465.426,0.0219093,4.6362,0.0253277
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,LP,breadth,noOB,1,3930,866.322,2382414,70.7735,659.537,58.5169,61339,8,29,17.6693,0,18587,12083,49.1795,15.1964,798.239,0.0155741,0.464409,0.0159367
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,WLP,breadth,noOB,1,3930,576.208,1257215,11.0536,429.264,54.6769,61867,8,29,17.7492,0,18806,12128,56.4414,8.77448,502.644,0.0166215,5.23414,0.0226946
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,LP,breadth,noOB,1,4720,779.506,2068412,68.7397,578.435,48.4732,58283,8,30,17.3743,0,19018,10124,51.9491,18.5027,704.362,0.0159416,0.426937,0.0149126
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,WLP,breadth,noOB,1,4720,574.204,1098493,12.6219,429.888,46.5765,58247,8,29,17.2274,0,19044,10080,58.9485,11.161,496.128,0.0162185,5.16968,0.0221024
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_1.txt,5,42,LP,breadth,noOB,0,10576,3600.45,3608638,79.339,1699.45,1318.28,32515,9,15,14.0717,0,6385,2504,175.062,308.656,3108.8,0.0231563,0.75466,0.0134095
Kirlik14-ILP_p-3_n-10_m-5_ins-1.dat,3,10,LP,breadth,coneOB,1,22,3.11114,7951,0.252817,1.02451,1.50926,757,2,18,12.1926,323,9,47,0.0500614,0.0207289,2.89327,0.0135289,0.0532533,0.000789821
Kirlik14-ILP_p-3_n-10_m-5_ins-1.dat,3,10,WLP,breadth,coneOB,1,22,3.19586,5455,0.036606,0.777862,1.74638,757,2,18,12.1926,323,9,47,0.0523172,0.0185186,2.65419,0.0130438,0.322746,0.000827195
Kirlik14-ILP_p-3_n-10_m-5_ins-10.dat,3,10,LP,breadth,coneOB,1,5,0.697141,2026,0.0716374,0.227594,0.315352,229,2,19,11.2696,98,2,15,0.00643169,0.0050908,0.640834,0.0017894,0.0129821,0.000217184
Kirlik14-ILP_p-3_n-10_m-5_ins-10.dat,3,10,WLP,breadth,coneOB,1,5,0.810154,1501,0.0103419,0.213057,0.41848,229,2,19,11.2696,98,2,15,0.00702861,0.0047163,0.668282,0.00186071,0.0841512,0.000252896
Kirlik14-ILP_p-3_n-10_m-5_ins-2.dat,3,10,LP,breadth,coneOB,1,9,2.56342,7031,0.228586,0.816778,1.26332,697,3,19,11.3639,289,5,55,0.0144477,0.0111371,2.39735,0.00433771,0.0413359,0.000672111
Kirlik14-ILP_p-3_n-10_m-5_ins-2.dat,3,10,WLP,breadth,coneOB,1,9,3.18505,5629,0.0288114,0.774396,1.84988,697,3,19,11.3639,289,5,55,0.0157787,0.0109707,2.74423,0.00430199,0.284778,0.00075491
Kirlik14-ILP_p-3_n-10_m-5_ins-3.dat,3,10,LP,breadth,coneOB,1,40,8.63016,20911,0.523578,2.67618,4.53122,1647,4,19,12.9454,710,30,84,0.149816,0.0568716,7.99231,0.0420792,0.129768,0.00184841
Kirlik14-ILP_p-3_n-10_m-5_ins-3.dat,3,10,WLP,breadth,coneOB,1,40,9.37051,13957,0.0848349,2.16006,5.44546,1649,4,19,12.9539,711,30,84,0.158214,0.0514952,7.92019,0.0411905,0.869088,0.00190832
