instance,p,n,configLB,configNodeSel,configOB,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel
Kirlik14-ILP_p-4_n-10_m-5_ins-10.dat,4,10,WLP,depth,coneOB,1,10,0.741009,5166,0.0166273,0.575147,0.113543,403,2,20,13.2327,167,20,15,0.0004982,0.0005944,0.717991,6.58e-05,0.0134827,3.44e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-10.dat,4,10,WLP,depth,fullOB,1,10,0.742795,5154,0.0166037,0.575761,0.112834,407,2,20,13.1836,175,20,12,0.000509,0.0005945,0.718311,0.0005587,0.013836,3.84e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-10.dat,4,10,WLP,depth,noOB,1,10,0.813542,5426,0.0179018,0.639281,0.117466,415,2,20,13.4038,136,25,47,0.0003111,0.000666,0.789577,5.81e-05,0.0135974,3.62e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,LP,breadth,coneOB,1,60,2.55822,18580,0.253391,1.96748,0.265938,927,3,18,12.8233,380,54,30,0.0036328,0.0027438,2.52278,0.000287,0.0060001,0.0001247
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,LP,breadth,fullOB,1,60,2.61154,18491,0.258448,2.01894,0.26707,939,3,18,12.8444,399,54,29,0.0034824,0.0027515,2.58119,0.0018151,0.005932,0.0001293
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,LP,breadth,noOB,1,60,2.64189,19577,0.288635,2.02071,0.274668,965,3,18,12.9896,327,92,64,0.0012023,0.0030367,2.6199,0.0001279,0.0032499,0.0001153
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,LP,depth,coneOB,1,60,2.46721,17990,0.239958,1.90332,0.259348,877,3,18,12.7813,360,55,24,0.0047371,0.0026186,2.43617,0.0003761,0.0068201,6.98e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,LP,depth,fullOB,1,60,2.45189,17838,0.23914,1.88403,0.258605,889,3,18,12.7253,375,55,25,0.0048867,0.0026349,2.41597,0.0042693,0.0068714,6.98e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,LP,depth,noOB,1,60,2.51738,19128,0.273667,1.91548,0.267391,921,3,18,12.9848,305,92,64,0.001797,0.003004,2.49418,0.0001216,0.0030204,7.38e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,WLP,breadth,coneOB,1,60,1.81271,11711,0.0398505,1.38544,0.288968,929,3,18,12.8344,380,54,31,0.003765,0.0024599,1.74565,0.000291,0.0387028,0.0001688
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,WLP,breadth,fullOB,1,60,1.73566,11638,0.0362963,1.31361,0.286218,941,3,18,12.8551,399,54,30,0.0037705,0.0024572,1.66771,0.0018252,0.0381727,0.0001791
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,WLP,breadth,noOB,1,60,1.89835,12199,0.0426932,1.4703,0.292742,965,3,18,12.9896,327,92,64,0.0015168,0.0027278,1.83719,0.0001212,0.0362588,0.0001743
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,WLP,depth,coneOB,1,60,1.67219,11362,0.0358268,1.2733,0.26955,879,3,18,12.7932,360,55,25,0.0049238,0.0022208,1.60766,0.0003813,0.0361561,7.92e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,WLP,depth,fullOB,1,60,1.70542,11292,0.0346221,1.30223,0.269743,891,3,18,12.7368,375,55,26,0.004762,0.0022649,1.63596,0.0040999,0.0383907,8.14e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-2.dat,4,10,WLP,depth,noOB,1,60,1.85806,11914,0.0420052,1.44615,0.28028,921,3,18,12.9848,305,92,64,0.0019568,0.0024714,1.80211,0.000119,0.0337229,8.11e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,LP,breadth,coneOB,1,229,18.8464,123883,1.28231,14.7228,2.20496,4329,4,23,14.4503,1816,142,207,0.104642,0.0287322,18.4283,0.0088753,0.116682,0.0009383
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,LP,breadth,fullOB,1,229,17.9341,123299,1.21045,13.8565,2.17994,4745,4,23,14.4143,2201,138,229,0.107719,0.028971,17.4736,0.0272029,0.129273,0.0011174
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,LP,breadth,noOB,1,229,18.3579,136711,1.41822,14.2428,2.28728,4557,4,23,14.6626,1317,384,578,0.0432647,0.0312318,18.1691,0.0006871,0.0193604,0.0006021
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,LP,depth,coneOB,1,229,16.343,115405,1.08664,12.6687,2.02041,4135,4,22,14.471,1780,156,132,0.0712639,0.0249615,15.9766,0.0081697,0.119836,0.0003819
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,LP,depth,fullOB,1,229,16.8349,113755,1.16207,13.0457,1.98309,4581,4,22,14.303,2213,149,113,0.0731197,0.0250269,16.4007,0.0529751,0.134729,0.000432
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,LP,depth,noOB,1,229,18.0034,131754,1.41773,13.9095,2.24423,4443,4,23,14.7318,1282,418,522,0.0506022,0.0295834,17.8081,0.0006702,0.0187174,0.0003948
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,WLP,breadth,coneOB,1,229,13.3335,79008,0.204271,9.79935,2.44419,4331,4,23,14.4529,1817,142,207,0.115979,0.0261583,12.6368,0.0086971,0.347337,0.0011649
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,WLP,breadth,fullOB,1,229,12.8853,79425,0.194789,9.30308,2.42948,4747,4,23,14.4169,2204,136,229,0.112281,0.0253752,12.1262,0.0259771,0.377386,0.0013078
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,WLP,breadth,noOB,1,229,13.285,84433,0.217472,9.866,2.56082,4557,4,23,14.6626,1317,384,578,0.0506936,0.0260518,12.8289,0.0007037,0.25131,0.0010059
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,WLP,depth,coneOB,1,229,12.2644,74177,0.178245,9.10138,2.21802,4143,4,22,14.4836,1784,156,132,0.0739104,0.0211144,11.6717,0.007688,0.319029,0.0004176
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,WLP,depth,fullOB,1,229,12.3329,74514,0.175248,9.08787,2.20791,4591,4,22,14.3137,2218,149,113,0.0721793,0.0209498,11.6529,0.0482473,0.351495,0.0004428
Kirlik14-ILP_p-4_n-10_m-5_ins-3.dat,4,10,WLP,depth,noOB,1,229,13.1155,80939,0.212108,9.91172,2.3843,4443,4,23,14.7318,1282,418,522,0.055851,0.022136,12.7057,0.000653,0.221972,0.0004162
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,LP,breadth,coneOB,1,28,1.03814,7829,0.106555,0.800795,0.102382,411,4,15,10.6942,175,18,13,0.0006923,0.0009477,1.02526,7.42e-05,0.0017721,3.61e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,LP,breadth,fullOB,1,28,1.05523,7782,0.108527,0.818858,0.0998065,421,4,15,10.682,187,17,13,0.0006741,0.0009177,1.04303,0.0004536,0.0017569,3.9e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,LP,breadth,noOB,1,28,1.09915,8080,0.127156,0.845443,0.100341,427,4,15,10.8178,152,40,22,0.0002876,0.0010291,1.08839,5.44e-05,0.0013453,3.64e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,LP,depth,coneOB,1,28,0.973328,7343,0.0993223,0.751846,0.0962308,387,4,16,10.732,168,17,9,0.0008786,0.0008453,0.961669,8.62e-05,0.0018875,3.08e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,LP,depth,fullOB,1,28,1.06155,7368,0.11227,0.825816,0.0956834,405,4,16,10.6,184,17,9,0.0008889,0.0008709,1.04878,0.0008848,0.0020042,3.07e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,LP,depth,noOB,1,28,1.0874,7636,0.128562,0.833801,0.0968502,405,4,16,10.8473,146,40,17,0.000376,0.0010045,1.07586,5.63e-05,0.0012799,3.22e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,WLP,breadth,coneOB,1,28,0.749309,4799,0.0151128,0.585079,0.10716,411,4,15,10.6942,175,18,13,0.0007996,0.000934,0.721545,7.52e-05,0.015571,7.24e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,WLP,breadth,fullOB,1,28,0.739016,4807,0.0150569,0.576688,0.104236,421,4,15,10.682,187,17,13,0.0007883,0.0008811,0.710088,0.0004605,0.0158347,7.39e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,WLP,breadth,noOB,1,28,0.735317,4888,0.0207302,0.570445,0.104494,427,4,15,10.8178,152,40,22,0.0003584,0.0009207,0.708715,4.98e-05,0.0146366,7.07e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,WLP,depth,coneOB,1,28,0.715514,4558,0.0156593,0.563733,0.0982824,387,4,16,10.732,168,17,9,0.0009259,0.0007787,0.690505,8.38e-05,0.0145202,3.53e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,WLP,depth,fullOB,1,28,0.704439,4581,0.0154778,0.546714,0.0992006,405,4,16,10.6,184,17,9,0.00099,0.0007433,0.67456,0.0008804,0.0152326,3.67e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-4.dat,4,10,WLP,depth,noOB,1,28,0.710839,4667,0.0204833,0.554756,0.0970436,405,4,16,10.8473,146,40,17,0.0004415,0.0008368,0.68601,4.98e-05,0.0138996,3.61e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,LP,breadth,coneOB,1,247,19.0073,127231,1.67203,14.6721,1.91237,5501,4,24,15.3137,2236,188,327,0.140336,0.0344327,18.516,0.0105187,0.130463,0.001331
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,LP,breadth,fullOB,1,247,18.8278,129029,1.67604,14.468,1.87456,6425,4,24,15.2202,3025,185,346,0.132074,0.0330455,18.2928,0.0347759,0.147429,0.001508
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,LP,breadth,noOB,1,247,20.2743,139138,1.97586,15.9077,1.93938,5793,4,24,15.5406,1762,416,719,0.0431119,0.0329547,20.0706,0.0008774,0.0225401,0.0007688
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,LP,depth,coneOB,1,247,16.0243,114548,1.46443,12.1884,1.67766,5191,4,24,15.4707,2177,238,181,0.111083,0.0287648,15.5531,0.0133189,0.154726,0.0004872
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,LP,depth,fullOB,1,247,16.6363,116017,1.52776,12.5752,1.66212,6189,4,24,15.0875,3051,236,143,0.113591,0.0299313,16.0119,0.0976854,0.194056,0.0005694
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,LP,depth,noOB,1,247,18.7521,131874,1.8785,14.4873,1.89858,5619,4,24,15.7915,1705,478,627,0.0639947,0.0346522,18.53,0.0009224,0.023339,0.0004757
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,WLP,breadth,coneOB,1,247,12.7867,81010,0.237801,9.51221,2.0844,5499,4,24,15.3065,2238,190,322,0.125938,0.0295742,12.052,0.0101512,0.352376,0.0015174
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,WLP,breadth,fullOB,1,247,13.362,84007,0.262058,9.89466,2.11143,6421,4,24,15.2178,3027,186,341,0.142097,0.03016,12.5092,0.0342286,0.401048,0.001802
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,WLP,breadth,noOB,1,247,13.8511,84606,0.288627,10.7477,2.14237,5793,4,24,15.5406,1762,416,719,0.0497268,0.0300704,13.3857,0.0008599,0.249561,0.001243
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,WLP,depth,coneOB,1,247,11.5738,73377,0.20467,8.67846,1.82147,5191,4,24,15.4715,2177,240,179,0.108964,0.0245405,10.8975,0.0130751,0.341355,0.0004989
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,WLP,depth,fullOB,1,247,12.1913,75854,0.218442,9.02638,1.84493,6187,4,24,15.0872,3050,237,142,0.11401,0.0243422,11.3065,0.095105,0.423562,0.0006139
Kirlik14-ILP_p-4_n-10_m-5_ins-5.dat,4,10,WLP,depth,noOB,1,247,12.696,80025,0.259618,9.78237,1.97464,5619,4,24,15.7915,1705,478,627,0.0769254,0.0276964,12.2464,0.0008597,0.224648,0.0005212
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,LP,breadth,coneOB,1,269,12.0081,85909,1.15987,9.11155,1.17839,4293,4,23,16.115,1808,169,170,0.0994236,0.0318131,11.6323,0.0091216,0.106289,0.0009888
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,LP,breadth,fullOB,1,269,12.4807,88887,1.23608,9.39131,1.17721,5375,4,23,16.515,2724,172,211,0.102384,0.0309941,12.0123,0.0364337,0.139343,0.0012738
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,LP,breadth,noOB,1,269,12.4552,91337,1.39798,9.57535,1.17516,4435,4,23,16.2782,1331,525,362,0.0254873,0.0315855,12.317,0.0005893,0.0147525,0.0005261
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,LP,depth,coneOB,1,269,11.3454,78807,1.11777,8.6442,1.07466,3997,4,23,16.3112,1700,203,96,0.0693769,0.0263907,10.9988,0.0099726,0.1185,0.0003679
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,LP,depth,fullOB,1,269,11.7243,83208,1.21011,8.72086,1.09635,5279,4,23,16.3365,2742,200,107,0.0796034,0.0284709,11.2233,0.0697791,0.166972,0.0004956
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,LP,depth,noOB,1,269,12.1512,87148,1.42315,9.20648,1.17206,4213,4,23,16.5069,1231,572,304,0.0417905,0.0348558,11.9924,0.0006278,0.0144486,0.0003432
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,WLP,breadth,coneOB,1,269,8.91334,52554,0.160955,6.75464,1.28388,4295,4,23,16.1164,1811,170,167,0.100655,0.028239,8.35809,0.0088517,0.259186,0.0011374
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,WLP,breadth,fullOB,1,269,9.02306,56214,0.146691,6.67051,1.32024,5391,4,23,16.5311,2735,174,211,0.109,0.028048,8.32395,0.0354232,0.32104,0.001531
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,WLP,breadth,noOB,1,269,8.5382,53425,0.210969,6.58562,1.27165,4435,4,23,16.2782,1331,525,362,0.0339163,0.0267522,8.21034,0.0006209,0.16846,0.0008854
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,WLP,depth,coneOB,1,269,7.7013,49144,0.134345,5.77993,1.15335,3991,4,23,16.3016,1693,207,96,0.070646,0.0216541,7.20769,0.0098264,0.25213,0.0003668
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,WLP,depth,fullOB,1,269,8.62651,54362,0.141655,6.4059,1.22426,5289,4,23,16.3434,2748,202,105,0.0752162,0.0226825,7.943,0.0643861,0.33194,0.0005261
Kirlik14-ILP_p-4_n-10_m-5_ins-6.dat,4,10,WLP,depth,noOB,1,269,8.24103,50981,0.220037,6.36803,1.1877,4213,4,23,16.5069,1231,572,304,0.0499379,0.0244396,7.93484,0.0006191,0.150396,0.0003774
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,LP,breadth,coneOB,1,21,2.91787,20487,0.293466,2.29123,0.268407,993,3,18,12.2596,408,17,72,0.001319,0.0014899,2.89329,0.0001403,0.0037753,0.000122
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,LP,breadth,fullOB,1,21,2.8267,20389,0.288038,2.1978,0.269955,1021,3,18,12.3277,432,17,79,0.0015131,0.0015514,2.79795,0.0007563,0.0039064,0.0001333
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,LP,breadth,noOB,1,21,3.01419,22126,0.325057,2.33943,0.285009,1045,3,19,12.4723,363,45,115,0.0007238,0.0017898,2.99024,0.0001434,0.0034453,0.0001279
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,LP,depth,coneOB,1,21,2.32024,15552,0.215147,1.83881,0.21634,747,3,20,11.9733,331,20,23,0.0016516,0.0011936,2.30057,0.000155,0.0037833,5.72e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,LP,depth,fullOB,1,21,2.13679,14645,0.215091,1.67325,0.197068,789,3,18,11.691,372,21,18,0.0014926,0.0010969,2.11527,0.0013044,0.0038379,6.36e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,LP,depth,noOB,1,21,2.74659,18341,0.284108,2.16104,0.243606,813,3,19,12.3022,270,43,94,0.0010431,0.0014939,2.72675,0.0001192,0.0027066,6.81e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,WLP,breadth,coneOB,1,21,2.17323,13824,0.0443922,1.7033,0.322646,993,3,18,12.2596,408,17,72,0.0014057,0.0014232,2.10662,0.0001295,0.0386209,0.00021
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,WLP,breadth,fullOB,1,21,2.15981,13804,0.0463753,1.69052,0.31793,1021,3,18,12.3277,432,17,79,0.0014314,0.0014872,2.0912,0.0007459,0.039016,0.0002175
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,WLP,breadth,noOB,1,21,2.36578,14758,0.0562573,1.86974,0.336591,1045,3,19,12.4723,363,45,115,0.0008485,0.0016394,2.2983,0.0001402,0.0387868,0.0002157
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,WLP,depth,coneOB,1,21,1.68335,10447,0.0298019,1.33858,0.238798,747,3,20,11.9733,331,20,23,0.001517,0.0010935,1.63391,0.0001481,0.0301383,6.86e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,WLP,depth,fullOB,1,21,1.54925,10022,0.0270069,1.22053,0.223889,789,3,18,11.691,372,21,18,0.001473,0.0010468,1.49784,0.0012665,0.030378,0.0001153
Kirlik14-ILP_p-4_n-10_m-5_ins-7.dat,4,10,WLP,depth,noOB,1,21,1.82164,12146,0.0352165,1.42823,0.275037,813,3,19,12.3022,270,43,94,0.0011732,0.0012708,1.77078,0.0001132,0.0309638,7.49e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,LP,breadth,coneOB,1,18,1.74822,12500,0.143628,1.36749,0.198017,533,2,17,11.7266,233,17,17,0.0011578,0.001224,1.73236,9.58e-05,0.0025206,7.5e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,LP,breadth,fullOB,1,18,1.77824,12364,0.148629,1.39509,0.193718,547,2,17,11.7128,246,18,18,0.0011122,0.0012394,1.7602,0.0006868,0.0025297,7.35e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,LP,breadth,noOB,1,18,1.84387,13365,0.167512,1.43178,0.204691,565,2,17,11.9117,207,38,38,0.0003996,0.0013328,1.82798,7.33e-05,0.0020281,7.11e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,LP,depth,coneOB,1,18,1.61765,11044,0.122076,1.27625,0.18347,445,2,17,11.3049,202,12,9,0.001094,0.0010029,1.60165,8.62e-05,0.0021557,3.69e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,LP,depth,fullOB,1,18,1.56643,11020,0.117955,1.22957,0.183503,463,2,17,11.2417,219,13,8,0.0010731,0.0009893,1.55152,0.0010303,0.0022483,3.87e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,LP,depth,noOB,1,18,1.72969,12277,0.147733,1.35036,0.193831,481,2,17,11.5809,173,33,35,0.0004288,0.0011386,1.71561,6.49e-05,0.0018269,4.18e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,WLP,breadth,coneOB,1,18,1.34713,8381,0.0282131,1.02448,0.228079,531,2,17,11.7068,233,17,16,0.0012429,0.00117,1.3017,9.47e-05,0.0258976,0.0001227
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,WLP,breadth,fullOB,1,18,1.34307,8321,0.0280994,1.02639,0.223856,543,2,17,11.6786,247,16,17,0.0012764,0.0011558,1.29894,0.0006805,0.0255877,0.0001149
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,WLP,breadth,noOB,1,18,1.37916,8904,0.0314106,1.04342,0.238255,565,2,17,11.9117,207,38,38,0.0005143,0.0012344,1.33386,8.35e-05,0.0254416,0.0001234
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,WLP,depth,coneOB,1,18,1.17513,7512,0.0233996,0.893619,0.203698,445,2,17,11.3049,202,12,9,0.0011327,0.0009486,1.13788,8.91e-05,0.0212757,4.67e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,WLP,depth,fullOB,1,18,1.18358,7495,0.0227062,0.900686,0.204568,461,2,17,11.2218,220,11,8,0.0010975,0.0009218,1.14589,0.0010501,0.0219319,4.33e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-8.dat,4,10,WLP,depth,noOB,1,18,1.34344,8125,0.028408,1.04217,0.215443,481,2,17,11.5809,173,33,35,0.0005432,0.0010112,1.3067,6.32e-05,0.0216044,4.57e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,LP,breadth,coneOB,1,38,3.56487,25608,0.359575,2.80455,0.314043,1227,4,19,12.8322,495,39,80,0.0039704,0.0026736,3.52974,0.0002485,0.0061691,0.0001606
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,LP,breadth,fullOB,1,38,3.4898,25766,0.357061,2.72868,0.31334,1295,4,19,12.8987,549,39,83,0.0038403,0.0026454,3.45172,0.0017748,0.006391,0.0001654
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,LP,breadth,noOB,1,38,4.05324,28019,0.448871,3.18785,0.333851,1333,4,20,13.1874,459,77,131,0.0014254,0.0029382,4.02159,0.0001696,0.0042457,0.0001499
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,LP,depth,coneOB,1,38,2.81141,20120,0.289254,2.20192,0.247991,1023,4,19,12.6836,434,47,31,0.0032482,0.0023346,2.77971,0.0002859,0.0062803,8.11e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,LP,depth,fullOB,1,38,2.72636,20060,0.280055,2.12445,0.247082,1069,4,19,12.7238,476,47,31,0.0033151,0.0022601,2.6926,0.0031013,0.0064485,8.51e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,LP,depth,noOB,1,38,3.41667,25341,0.376779,2.64872,0.305129,1215,4,20,13.3405,407,90,111,0.0024085,0.0030524,3.38463,0.0001748,0.0049459,0.0001031
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,WLP,breadth,coneOB,1,38,2.5823,16420,0.0565239,2.01813,0.372642,1227,4,19,12.8322,495,39,80,0.0041539,0.002443,2.49272,0.0002585,0.0505004,0.0002801
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,WLP,breadth,fullOB,1,38,2.53047,16640,0.0541029,1.96203,0.373905,1295,4,19,12.8987,549,39,83,0.0041946,0.0024729,2.43656,0.0018053,0.0529832,0.0002722
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,WLP,breadth,noOB,1,38,2.61993,17464,0.0595752,2.04433,0.385821,1333,4,20,13.1874,459,77,131,0.0018604,0.0026035,2.53395,0.0001683,0.0487259,0.0002754
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,WLP,depth,coneOB,1,38,2.02052,13114,0.0438417,1.5931,0.279881,1023,4,19,12.6836,434,47,31,0.003401,0.0020364,1.95169,0.0002819,0.0384818,9.15e-05
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,WLP,depth,fullOB,1,38,2.04371,13174,0.0449812,1.60738,0.280158,1069,4,19,12.7238,476,47,31,0.0033128,0.0019936,1.96832,0.0030086,0.0403212,0.000108
Kirlik14-ILP_p-4_n-10_m-5_ins-9.dat,4,10,WLP,depth,noOB,1,38,2.37573,15713,0.054421,1.86266,0.33948,1215,4,20,13.3405,407,90,111,0.0026851,0.002438,2.3028,0.0001651,0.0416483,0.0001213
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,LP,breadth,coneOB,1,99,89.1978,539450,5.22208,71.8615,10.11,15509,4,33,18.9492,6444,90,1221,0.127192,0.0402262,88.4525,0.0060455,0.15964,0.0027765
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,LP,breadth,fullOB,1,99,78.4858,528316,4.78701,61.9055,9.70583,16563,4,33,18.9144,7407,93,1206,0.126848,0.0395722,77.6769,0.0467842,0.159803,0.0029334
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,LP,breadth,noOB,1,99,98.4977,639011,5.91225,79.1353,11.4671,16201,4,33,19.1668,5526,163,2412,0.050002,0.0479294,97.8718,0.0027864,0.0940846,0.0025745
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,LP,depth,coneOB,1,99,52.2858,330706,3.33161,41.8546,5.74576,10595,4,35,19.4662,4751,141,406,0.0922525,0.0293102,51.7163,0.0076246,0.156485,0.0009584
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,LP,depth,fullOB,1,99,48.8496,313539,3.28896,38.8214,5.31953,11539,4,35,18.9872,5684,142,332,0.0884605,0.0278721,48.2231,0.0656578,0.164639,0.0010413
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,LP,depth,noOB,1,99,69.2679,447810,4.14398,55.6145,8.01516,11873,4,35,20.0239,4081,252,1604,0.0870214,0.0401856,68.7819,0.0019885,0.0637827,0.0010206
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,WLP,breadth,coneOB,1,99,68.9861,380469,0.650638,53.837,11.4116,15511,4,33,18.9495,6444,92,1220,0.124365,0.0386452,67.0323,0.0056318,1.14287,0.0043139
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,WLP,breadth,fullOB,1,99,68.056,374306,0.678107,53.0468,11.082,16563,4,33,18.9167,7402,96,1206,0.124262,0.0377507,65.9871,0.0424248,1.18789,0.0048968
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,WLP,breadth,noOB,1,99,85.4208,434696,0.859777,68.2484,13.2687,16201,4,33,19.1668,5526,163,2412,0.0696566,0.0460287,83.5657,0.0029143,1.1136,0.0047932
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,WLP,depth,coneOB,1,99,45.1876,236530,0.529068,36.0233,6.7019,10591,4,35,19.4632,4747,144,405,0.0930805,0.0269643,43.9777,0.0075008,0.699483,0.0010284
