instance,p,n,configLB,configNodeSel,configOB,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel
Forget21-UFLP_4_3_1-1000_1-100_spheredown_1_2.txt,3,20,WLP,breadth,coneOB,1,108,0.609862,3839,0.0005395,0.499694,0.029516,607,5,15,9.23684,224,0,80,0.0052029,0.0019718,0.559747,0.0003043,0.0177016,0.0001338
Forget21-UFLP_4_3_1-1000_1-100_spheredown_1_3.txt,3,20,LP,breadth,coneOB,1,129,1.18773,7436,0.201769,0.867605,0.0251549,681,5,12,9.11437,239,0,102,0.0085608,0.0062356,1.13537,0.0004276,0.0094296,0.0001487
Forget21-UFLP_4_3_1-1000_1-100_spheredown_1_3.txt,3,20,WLP,breadth,coneOB,1,129,0.704009,4419,0.0005759,0.578643,0.033144,685,5,14,9.13703,242,0,101,0.0079065,0.0027763,0.644975,0.0004005,0.0202372,0.00016
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_1.txt,4,20,LP,breadth,coneOB,1,168,3.92342,23419,0.480392,2.76997,0.332668,1217,6,16,10.5041,325,0,284,0.123933,0.0174576,3.66041,0.0038546,0.0474311,0.0003228
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_1.txt,4,20,WLP,breadth,coneOB,1,168,2.65043,12099,0.0007979,1.80073,0.457104,1211,6,16,10.5149,324,0,282,0.136574,0.0083244,2.32594,0.0039227,0.0952498,0.0003157
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_2.txt,4,20,LP,breadth,coneOB,1,206,4.56891,26344,0.540617,3.18656,0.353433,1411,4,16,10.5935,408,0,298,0.200854,0.0228081,4.16973,0.0064187,0.070923,0.0003664
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_2.txt,4,20,WLP,breadth,coneOB,1,206,3.04586,13666,0.0008332,2.00716,0.491533,1415,4,16,10.6031,410,0,298,0.214526,0.0110244,2.57758,0.006389,0.129279,0.0003863
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_3.txt,4,20,LP,breadth,coneOB,1,168,3.8081,21860,0.443296,2.69471,0.308434,1077,6,16,10.462,297,0,242,0.154958,0.0176243,3.517,0.0040066,0.0483373,0.000307
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_3.txt,4,20,WLP,breadth,coneOB,1,168,2.50399,11405,0.0007899,1.67985,0.418764,1073,6,16,10.4655,294,0,243,0.16951,0.0095316,2.15847,0.0041781,0.0906215,0.000331
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_1.txt,5,20,LP,breadth,coneOB,1,214,17.1415,46054,0.855151,7.15042,5.08571,1305,5,16,10.7933,222,0,431,3.37102,0.0608044,13.2218,0.0285584,0.254911,0.0004831
Forget21-UFLP_4_3_1-1000_1-100_spheredown_1_1.txt,3,20,LP,breadth,coneOB,1,96,1.98102,6283,0.352008,1.43265,0.0779933,639,5,13,9.35625,225,76,19,0.00868839,0.00894359,1.9219,0.000509306,0.0121882,0.000178013
Forget21-UFLP_4_3_1-1000_1-100_spheredown_1_1.txt,3,20,WLP,breadth,coneOB,1,96,1.06127,3865,0.0015344,0.85815,0.0507393,633,5,13,9.347,220,77,20,0.0069027,0.00372609,0.956653,0.000407279,0.0244436,0.000167205
Forget21-UFLP_4_3_1-1000_1-100_spheredown_1_2.txt,3,20,LP,breadth,coneOB,1,108,1.35649,5824,0.240666,0.951084,0.0338492,601,5,15,9.21262,222,61,18,0.00596999,0.00667912,1.27037,0.000427694,0.00976621,0.000128796
Forget21-UFLP_4_3_1-1000_1-100_spheredown_1_2.txt,3,20,WLP,breadth,coneOB,1,108,0.841006,3404,0.0012658,0.664347,0.0396723,609,5,15,9.23279,225,60,20,0.00655248,0.00348941,0.747742,0.0004157,0.0226824,0.000165994
Forget21-UFLP_4_3_1-1000_1-100_spheredown_1_3.txt,3,20,LP,breadth,coneOB,1,129,1.64522,6637,0.294664,1.16137,0.0347869,691,5,13,9.16474,253,81,12,0.010658,0.0087067,1.54474,0.000566392,0.0134091,0.000180701
Forget21-UFLP_4_3_1-1000_1-100_spheredown_1_3.txt,3,20,WLP,breadth,coneOB,1,129,1.23796,3922,0.0016964,1.00447,0.0566193,689,5,14,9.17101,243,88,14,0.0132329,0.00497301,1.11962,0.000736999,0.032882,0.00023668
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_1.txt,4,20,LP,breadth,coneOB,1,168,4.97327,18966,0.741989,3.39652,0.356037,1209,6,16,10.4033,303,293,9,0.141635,0.0268803,4.59141,0.00633459,0.0669384,0.00039097
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_1.txt,4,20,WLP,breadth,coneOB,1,168,2.9207,9938,0.0020517,2.02243,0.420462,1207,6,16,10.4056,301,294,9,0.139374,0.0109027,2.52812,0.0060199,0.109444,0.000456111
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_2.txt,4,20,LP,breadth,coneOB,1,206,4.58045,20503,0.67949,2.98508,0.326198,1387,4,16,10.5908,396,289,9,0.199796,0.0291751,4.09316,0.00841698,0.091086,0.000495459
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_2.txt,4,20,WLP,breadth,coneOB,1,206,3.4084,10920,0.0016845,2.26636,0.436812,1407,4,16,10.598,405,290,9,0.237687,0.0138559,2.8095,0.0101866,0.158666,0.00055549
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_3.txt,4,20,LP,breadth,coneOB,1,168,4.08917,16982,0.603247,2.74146,0.296946,1073,6,16,10.46,296,227,14,0.156477,0.0232613,3.72347,0.00590551,0.0632759,0.000380004
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_3.txt,4,20,WLP,breadth,coneOB,1,168,2.70118,9049,0.0014945,1.83382,0.365959,1075,6,16,10.4814,296,228,14,0.171445,0.0126797,2.27703,0.00613121,0.107159,0.000425814
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_1.txt,5,20,LP,breadth,coneOB,1,214,14.8902,33831,1.06748,6.107,3.66879,1325,6,17,10.7255,236,413,14,3.14678,0.0749487,10.9702,0.0401886,0.332453,0.000614489
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_1.txt,5,20,WLP,breadth,coneOB,1,214,13.5108,17850,0.0026697,3.72416,5.41642,1327,6,17,10.7274,237,413,14,3.37029,0.0558713,9.26175,0.0410509,0.441665,0.000648196
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_2.txt,5,20,LP,breadth,coneOB,1,238,17.0606,32491,1.11657,5.5377,3.69123,1423,6,16,10.8666,224,483,5,5.62305,0.0942338,10.4784,0.0606904,0.41636,0.000634339
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_2.txt,5,20,WLP,breadth,coneOB,1,238,16.3866,17188,0.0019773,3.47099,5.95546,1443,6,16,10.8781,234,483,5,5.78064,0.0638766,9.55278,0.0629597,0.525944,0.000660776
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_3.txt,5,20,LP,breadth,coneOB,1,226,13.1203,27275,0.843586,4.82358,3.27042,1079,6,15,10.1574,189,351,0,3.39659,0.0766362,9.0458,0.0391804,0.290831,0.000521116
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_3.txt,5,20,WLP,breadth,coneOB,1,226,13.0987,14753,0.0015338,3.11155,5.41476,1075,6,15,10.1506,186,352,0,3.68818,0.0601252,8.6253,0.0420303,0.382439,0.000523278
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_1.txt,3,30,LP,breadth,coneOB,1,438,12.8236,49410,1.82088,9.1373,0.284475,3859,5,20,12.8311,1308,359,263,0.445788,0.0903283,11.6568,0.0115305,0.198759,0.00152786
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_1.txt,3,30,WLP,breadth,coneOB,1,438,8.56338,32155,0.0016408,6.56895,0.363043,3873,5,20,12.8332,1314,362,261,0.477007,0.0407157,7.31668,0.0110576,0.293106,0.00148778
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_2.txt,3,30,LP,breadth,coneOB,1,450,14.4182,59494,1.85599,10.3477,0.339437,4387,5,20,12.49,1642,297,255,0.606759,0.104165,13.0104,0.013858,0.234623,0.00176988
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_2.txt,3,30,WLP,breadth,coneOB,1,450,10.2222,37347,0.0014643,7.73203,0.441827,4411,5,20,12.4909,1663,293,250,0.672685,0.0502263,8.63087,0.0151657,0.364405,0.00207766
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_3.txt,3,30,LP,breadth,coneOB,1,416,12.6651,50089,1.73874,9.19761,0.279419,3805,5,18,12.5034,1309,360,234,0.376353,0.0825739,11.6265,0.0110435,0.189944,0.00153323
Forget21-UFLP_5_3_1-1000_1-100_spheredown_1_3.txt,3,30,WLP,breadth,coneOB,1,416,8.77441,31932,0.0014989,6.81798,0.375592,3827,5,18,12.5099,1327,359,228,0.415531,0.0382606,7.58568,0.0114093,0.289013,0.00152182
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_1.txt,4,30,LP,breadth,coneOB,1,1250,163.863,262669,7.88352,54.7989,5.84067,11761,8,24,14.2534,3560,1828,493,80.8009,1.25805,70.1884,1.34741,5.56356,0.0062519
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_1.txt,4,30,WLP,breadth,coneOB,1,1250,138.771,140927,0.0014443,34.3011,6.76878,11823,8,24,14.2544,3594,1828,490,82.7762,0.62885,42.6427,1.36513,6.4178,0.00730096
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_2.txt,4,30,LP,breadth,coneOB,1,1263,192.919,255875,9.36146,59.9072,5.90072,12635,7,24,14.4167,3971,1944,403,101.718,1.39577,77.1244,1.49649,6.13349,0.00771948
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_2.txt,4,30,WLP,breadth,coneOB,1,1263,150.568,138986,0.0026635,38.2805,6.27974,12683,7,24,14.4256,3983,1951,408,90.5631,0.64062,46.4111,1.39773,6.5245,0.00751285
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_3.txt,4,30,LP,breadth,coneOB,1,1403,226.994,283522,12.2119,72.7124,5.99006,14459,8,24,14.5916,4552,2312,366,114.968,1.71407,93.3019,2.02811,8.16294,0.00897545
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_3.txt,4,30,WLP,breadth,coneOB,1,1403,213.246,148118,0.0017087,55.0482,7.52073,14373,8,24,14.5447,4514,2296,377,126.116,0.803242,65.2986,2.38287,10.6024,0.00974953
